post_id,date,time,post_text,user_id,followers,friends,favourites,statuses,retweets,label,neg_words_count
813316061722451968,2016-12-26,09:30:34,"@SI_PeterKing Nothing against the Browns, but I was hoping they would tie my Lions record of 0-16.  Misery loves company.",18831261,884,2389,8466,57269,0,0,9
813315619336634368,2016-12-26,09:28:48,Nutty Yahoo doesn't run this country! https://t.co/pPRhfbEAli,18831261,884,2389,8466,57269,0,0,0
813306688879075328,2016-12-26,08:53:19,"@realDonaldTrump.  You sir, are the laughing stock of the country! You picked some real jackasses to work for you,… https://t.co/Q57GVBjQnK",18831261,884,2389,8466,57269,0,0,4
813302677375451136,2016-12-26,08:37:23,"I think #Yahshua was born between May 21 - June 20.  The symbol for the zodiac sign Gemini is twins, and Yahshua was both #Elohim and man.",18831261,884,2389,8466,57269,0,0,5
813296677994004480,2016-12-26,08:13:33,"@LouisFarrakhan Psalms Chapter 96, verse 5 says ""For all the gods of the nations are idols: but the LORD made the heavens."" How are we gods?",18831261,884,2389,8466,57269,0,0,5
813296677994004480,2016-12-26,08:13:33,"@LouisFarrakhan Psalms Chapter 96, verse 5 says ""For all the gods of the nations are idols: but the LORD made the heavens."" How are we gods?",18831261,884,2389,8466,57269,0,0,5
813294291804188673,2016-12-26,08:04:04,"@LouisFarrakhan What about The first of the Ten Commandments, which is ""Thou shalt have no other gods before me.  How are we gods??",18831261,884,2389,8466,57269,0,0,4
813284304004513792,2016-12-26,07:24:22,"I'm so depressed that when I wake up from sleep, I don't want to face the day.",18831261,884,2389,8466,57269,0,0,3
813250384286351360,2016-12-26,05:09:35,"@Lizzs_Lockeroom We've suffered enough in my city of Detroit.  I know we're gonna lose to Dallas, but I'm a little hopeful to beat Green Bay",18831261,884,2389,8466,57269,0,0,5
813240798020042752,2016-12-26,04:31:30,RT @elisabeth: RT if you didn't get arrested in 2016 (yet).,18831261,884,2389,8466,57269,57,0,1
813240294862979072,2016-12-26,04:29:30,I remember how my Dad could fall asleep in his chair in front of the TV set.  I wish I could fall asleep in a chair.,18831261,884,2389,8466,57269,0,0,6
813234358119174144,2016-12-26,04:05:54,@denisehuxtable Think about the wonderful times they had at Christmas time when they were a child.,18831261,884,2389,8466,57269,1,0,4
813232875936092160,2016-12-26,04:00:01,I must take my Lamictal.,18831261,884,2389,8466,57269,0,0,0
813231469216858112,2016-12-26,03:54:26,I wish I was a self-actualizing person.,18831261,884,2389,8466,57269,0,0,1
813231001216413697,2016-12-26,03:52:34,@rolandsmartin All I had today was some Honeybaked turkey sandwiches and some cheese sticks.  Your gumbo sounds delicious.,18831261,884,2389,8466,57269,0,0,2
813209996108398592,2016-12-26,02:29:06,"Your Tweet activity
Your Tweets earned 5,426 impressions over the last 24 hours",18831261,884,2389,8466,57269,0,0,1
813208166334861312,2016-12-26,02:21:50,Flea flickers never fool anybody and almost never work.  #SNFonNBC.,18831261,884,2389,8466,57269,0,0,4
813207897677135872,2016-12-26,02:20:46,Too bad I wasn't able to go out into the world and start a family.,18831261,884,2389,8466,57269,0,0,3
813207467110895620,2016-12-26,02:19:03,"@TheEricaAsh Merry Christmas to you too, Lovely Lady.",18831261,884,2389,8466,57269,0,0,2
813207278664957952,2016-12-26,02:18:18,"@MalinsWorld Merry Christmas to you too, Pretty Lady.  Nice family you have there.",18831261,884,2389,8466,57269,0,0,3
813203917911818240,2016-12-26,02:04:57,@rolandsmartin I'm watching the Broncos vs Chiefs on #SNFonNBC.,18831261,884,2389,8466,57269,0,0,4
813201582812700672,2016-12-26,01:55:40,"@KeithOlbermann Do you have a Dick McAuliffe card?  He was a great second basemen for my 1968 Detroit Tigers, I'm sure you know.",18831261,884,2389,8466,57269,0,0,2
813194746030157830,2016-12-26,01:28:30,"George Michael was only 53.  My favorite musicians, #ChickCorea, #HerbieHancock and #StanleyClarke are all in their 70s.  #TooYoungToDie.",18831261,884,2389,8466,57269,0,0,3
813181824138641413,2016-12-26,00:37:09,"@EmmanuelCallaha @_JR_Hoffa @BAPnificent You didn't want a big wedding, did you son?  Not much for making a fuss over yourself.  lol",18831261,884,2389,8466,57269,0,0,4
813179521721569280,2016-12-26,00:28:00,Steelers win!  #NFL.,18831261,884,2389,8466,57269,0,0,1
813177048810356736,2016-12-26,00:18:11,@FO_ASchatz And the Ravens look like they're gonna win.  I'm through with Pittsburgh if they lose.  Damnit!,18831261,884,2389,8466,57269,0,0,6
813173511502045188,2016-12-26,00:04:07,"RT @ESPNNFL: TOUCHDOWN STEELERS!

Le'Veon Bell takes Ben Roethlisberger's pass into the end zone. 

Steelers take the LEAD!",18831261,884,2389,8466,57269,202,0,4
813164956145356800,2016-12-25,23:30:08,The #Steelers don't deserve to go to the playoffs if they lose to the #Ravens.  #NFL.  #NFLChannel.,18831261,884,2389,8466,57269,0,0,6
813164574073647104,2016-12-25,23:28:36,@1capplegate George Michael had such a great voice!,18831261,884,2389,8466,57269,0,0,0
813161591172714496,2016-12-25,23:16:45,"@GabrielleDennis Merry Christmas, beautiful, talented and funny lady.",18831261,884,2389,8466,57269,0,0,2
813160146817974272,2016-12-25,23:11:01,BBC News - Ex-Wham singer George Michael dies RIP to a great singer.,18831261,884,2389,8466,57269,0,0,4
813159813895114752,2016-12-25,23:09:42,I miss my dad.,18831261,884,2389,8466,57269,0,0,1
813158788148629504,2016-12-25,23:05:37,"RT @elisabeth: Your Jesus was a 33-year-old unarmed man of color wrongfully charged, executed publicly by an unjust militarized state. #Mer…",18831261,884,2389,8466,57269,15451,0,3
813157860251172864,2016-12-25,23:01:56,@elisabeth I think he took some Geritol.   lol,18831261,884,2389,8466,57269,0,0,1
813148001187328000,2016-12-25,22:22:45,"Just watched a great #NBA game, now I'm watching the Ravens vs Steelers on the @nflnetwork.  Great Christmas. https://t.co/ypw8lmV4Wn",18831261,884,2389,8466,57269,0,0,4
813147738984607744,2016-12-25,22:21:43,@CariChampion You're a fan of @kobebryant just like I'm a fan of yours.  Merry Christmas.,18831261,884,2389,8466,57269,0,0,1
813146276724408320,2016-12-25,22:15:54,"@onesedonia It looked like Jefferson tripped Durant, by accident, but if the refs would have called it the crowd would have killed them. lol",18831261,884,2389,8466,57269,0,0,7
813144255141187584,2016-12-25,22:07:52,@JuddApatow I love Garry Shandling.  He's so funny.  I miss him.,18831261,884,2389,8466,57269,0,0,3
813142941573189632,2016-12-25,22:02:39,"@cthagod No performance enhancing drugs, just Geritol.",18831261,884,2389,8466,57269,0,0,2
813140738737405952,2016-12-25,21:53:54,@sinbadbad Golden State vs Cleveland is a good game.  Nice Christmas gift from the #NBA,18831261,884,2389,8466,57269,0,0,5
813137198090428421,2016-12-25,21:39:50,"Merry Christmas to @mistystonexxx , @iluvchanell_ .  Two beautiful women.",18831261,884,2389,8466,57269,0,0,2
813129502901542913,2016-12-25,21:09:15,RT @AdamSchefter: Green Bay and Detroit to meet for NFC North Title January 1 on Sunday Night Football.,18831261,884,2389,8466,57269,1456,0,1
813119923467784198,2016-12-25,20:31:11,Sometimes I use the comma improperly and too much.,18831261,884,2389,8466,57269,0,0,2
813119638817165312,2016-12-25,20:30:03,"Watching sports alone, makes me miss my brother even more.  #NBAXmas",18831261,884,2389,8466,57269,0,0,4
813118265467764738,2016-12-25,20:24:36,"@Vanlynlaw Merry Christmas, Lovely Lady.",18831261,884,2389,8466,57269,0,0,1
813117635638558720,2016-12-25,20:22:05,"If you're not happy with your surroundings, change them.  If you can't change them, learn to be happy with your surroundings.",18831261,884,2389,8466,57269,0,0,8
813113194227105793,2016-12-25,20:04:27,"RT @BostonGlobe: Donald Trump Foundation remains under investigation and cannot be dissolved, N.Y. official says https://t.co/DRX4B9vObh ht…",18831261,884,2389,8466,57269,3827,0,3
813108039817560064,2016-12-25,19:43:58,"@Money23Green You sir, are an Emotional Infant!  Control your temper!  You're a grown man!  What good will you be if you get ejected!",18831261,884,2389,8466,57269,0,0,3
813104705849200640,2016-12-25,19:30:43,"@seanspicer Yes, it's Christmas, but you and your boss, @realDonaldTrump, are deplorable people and are not righteous.  You're evil!!!",18831261,884,2389,8466,57269,0,0,3
813101143450652672,2016-12-25,19:16:33,"@seanspicer Politicizing, Christmas!  So what!  You guys are evil and your boss, @realDonaldTrump, is a minion of the Devil.  Shame on you.",18831261,884,2389,8466,57269,0,0,6
813090080554422272,2016-12-25,18:32:36,"@RosaAcosta Merry Christmas, you beautiful woman!",18831261,884,2389,8466,57269,0,0,1
812985666657193984,2016-12-25,11:37:42,"What are the odds of a scandal free administration for @realDonaldTrump?  Slim and none, I'll bet.",18831261,884,2389,8466,57269,0,0,5
812973772579995649,2016-12-25,10:50:26,"I tried that sleep thing, but it didn't work, yet.  If at first you don't succeed, try, try again.  I'll try again in a little while.",18831261,884,2389,8466,57269,0,0,5
812944893534490624,2016-12-25,08:55:41,"@realDonaldTrump Merry Christmas, you pussy pulling, race baiting, lying ass bastard.  #LyingDonaldTrump",18831261,884,2389,8466,57269,1,0,7
812944160844087296,2016-12-25,08:52:46,"I didn't make my parents proud as an adult, but they still loved me.",18831261,884,2389,8466,57269,0,0,2
812942858185490433,2016-12-25,08:47:35,"One of the things depression robs you of, to a certain degree, is your sense of humor.",18831261,884,2389,8466,57269,0,0,5
812933829426106369,2016-12-25,08:11:43,"People are supposed to grow and mature over the years.  I've been standing still for quite some time now, except for gaining weight.  lol",18831261,884,2389,8466,57269,0,0,7
812922922495000576,2016-12-25,07:28:22,@BOBBi_DEAN I always get hot salsa when I eat Mexican food.  lol,18831261,884,2389,8466,57269,0,0,0
812922173765599232,2016-12-25,07:25:24,"When I type #LOL, I'm really laughing out loud, but when I type #lol, I'm just chuckling, you know, I find something humorous.",18831261,884,2389,8466,57269,0,0,8
812921333810139136,2016-12-25,07:22:03,Sleep ain't messing with me tonight.  It wants nothing to do with me.  I'll have to change it's mind so I can get some rest.,18831261,884,2389,8466,57269,0,0,7
812919760123990017,2016-12-25,07:15:48,@BOBBi_DEAN You'll make a great mom when you're ready to.  Lots of smiles and lots of love.,18831261,884,2389,8466,57269,0,0,0
812911345217732609,2016-12-25,06:42:22,@DeionSanders I can't believe you told that dude his team was only gonna have one game in the playoffs.  LOL.  #Truth  #NFLChannel.,18831261,884,2389,8466,57269,0,0,8
812910779813031936,2016-12-25,06:40:07,"@Sirthompsonn Prince was a better musician, but Michael Jackson was a better dancer.",18831261,884,2389,8466,57269,0,0,1
812910017535942656,2016-12-25,06:37:05,"@Nate13Burleson We still love you back here in #Detroit, man.",18831261,884,2389,8466,57269,0,0,2
812908638016831490,2016-12-25,06:31:37,@realDonaldTrump You will be the Commander-in-Chief.  I think you should be called a Malignant Narcissist Sociopath.  #PsychoDonaldTrump.,18831261,884,2389,8466,57269,0,0,5
812907356598259712,2016-12-25,06:26:31,RT @JamesEFinch: I don't there is enough Xanax on this planet to deal with #PsychoTrump https://t.co/tPMiO4Fr3K,18831261,884,2389,8466,57269,5,0,6
812906958865002496,2016-12-25,06:24:56,RT @DianaHollins: Just read hypocrite Trump's tweet about the CIA from two years ago... Compare it to what he has said today. He is schitzo…,18831261,884,2389,8466,57269,4,0,3
812906467858780160,2016-12-25,06:22:59,"RT @SandraLSimmons: @realDonaldTrump You're a little man-child. You wonder why the world doesn't respect you? Look in the mirror, read your…",18831261,884,2389,8466,57269,1,0,3
812905935706484738,2016-12-25,06:20:52,I think Kanye was encouraging @realDonaldTrump to take his medication.  Trump should be taking his meds everyday.… https://t.co/HIy0kGbDqE,18831261,884,2389,8466,57269,0,0,3
812905340471754752,2016-12-25,06:18:30,This Honeybaked sliced turkey is really good.  Thanks to my friend Sharon for bringing it over the other day.,18831261,884,2389,8466,57269,0,0,4
812903979537534976,2016-12-25,06:13:06,"@onesedonia When I watched #WhatAboutBob, I wanted Richard Dreyfuss to be successful in his attempts to kill Bill Murray.  LOL.",18831261,884,2389,8466,57269,0,0,5
812898700552978432,2016-12-25,05:52:07,It's impossible and foolish to talk shit when you're a #DetroitLions fan.  #NFL.  #MNF.,18831261,884,2389,8466,57269,0,0,3
812898401184530432,2016-12-25,05:50:56,Sometimes I get so depressed I don't know how I go on.  #Yahweh  #Elohim  #Yahshua.,18831261,884,2389,8466,57269,0,0,3
812895103912185856,2016-12-25,05:37:50,"RT @cnnbrk: Russian military plane with 83 passengers &amp; 8 crew members disappeared from radar, official tells state-run media. https://t.co…",18831261,884,2389,8466,57269,1037,0,1
812891488560488448,2016-12-25,05:23:28,@realDonaldTrump You will be one of the most unpopular presidents going into office.  How will you spin that?  #LyingDonaldTrump,18831261,884,2389,8466,57269,0,0,9
812877114231943169,2016-12-25,04:26:21,"If I were to have gotten any Christmas gifts, I would have wanted clothes, antidepressants, appetite suppressants and sleeping pills.",18831261,884,2389,8466,57269,0,0,6
812874304224456704,2016-12-25,04:15:11,@FO_ASchatz That's the reason I follow your Twitter account.,18831261,884,2389,8466,57269,0,0,1
812874104634245120,2016-12-25,04:14:23,@RapSheet How long before the @Bengals Finally relieve Marvin Lewis of his head coaching duties?,18831261,884,2389,8466,57269,0,0,6
812867799114743808,2016-12-25,03:49:20,I can't believe these sorry ass @HoustonTexans beat my @Lions earlier this season.  #NFLSaturday.,18831261,884,2389,8466,57269,0,0,5
812857917552623616,2016-12-25,03:10:04,I'm afraid my #Lions are gonna struggle stopping the run and scoring in the red zone when they play the #Cowboys.  #MNF.  #NFL.,18831261,884,2389,8466,57269,0,0,9
812852734848356352,2016-12-25,02:49:28,@MrGeorgeWallace It's really tough for the commentators to make it sound like this is a good game.  Hard work.,18831261,884,2389,8466,57269,0,0,3
812828672453394434,2016-12-25,01:13:51,"@rolandsmartin My #DetroitLions lost all 16 games during the 2008 season.  I was hoping the #Browns would tie them, but no.  Damn Chargers.",18831261,884,2389,8466,57269,0,0,10
812824375384797184,2016-12-25,00:56:47,@cthagod You'll have to discuss your use of the name god with God eventually.  You ready for that?  Merry Christmas.,18831261,884,2389,8466,57269,0,0,4
812823423432925184,2016-12-25,00:53:00,@realDonaldTrump Have you thought about how many lies you and your administration will be caught telling during your time as president???,18831261,884,2389,8466,57269,0,0,8
812816632498229248,2016-12-25,00:26:01,@greggrosenthal @AroundTheNFL Can my #DetroitLions lose their last 2 games and still make the playoffs??,18831261,884,2389,8466,57269,0,0,5
812816174354485248,2016-12-25,00:24:12,"I feel sorry for @MELANIATRUMP, having to let @realDonaldTrump, that Orange Cheeto reject, climb all over her when they have sex.",18831261,884,2389,8466,57269,0,0,4
812811626101489665,2016-12-25,00:06:07,@FO_ASchatz The New York Jets lost.......Never mind.  lol,18831261,884,2389,8466,57269,0,0,4
812808734078603264,2016-12-24,23:54:38,@realDonaldTrump You hide the truth time and time again: just consider your outrageous decision to not disclose your tax returns.,18831261,884,2389,8466,57269,0,0,6
812806915864592384,2016-12-24,23:47:24,@JosinaAnderson It's still a game and they're trying to out distance the Chiefs in order to win the division.  Injuries just happen.,18831261,884,2389,8466,57269,0,0,9
812805288596275200,2016-12-24,23:40:56,My not being with my family on Christmas Day has nothing to do with me not liking them.  It's me I'm not crazy about.  I should be alone.,18831261,884,2389,8466,57269,0,0,10
812803072141443072,2016-12-24,23:32:08,Happy Hanukkah,18831261,884,2389,8466,57269,0,0,0
812799385763532800,2016-12-24,23:17:29,@netanyahu I'm glad my President Barack Obama did not veto the bill.  You should stop mistreating Palestinians and act righteously.,18831261,884,2389,8466,57269,0,0,9
812795470577881092,2016-12-24,23:01:55,"@morgfair Merry Christmas, Lovely Lady.  Wish I could see how you've decorated your home. https://t.co/T9lznoQhAS",18831261,884,2389,8466,57269,0,0,2
812792510791778305,2016-12-24,22:50:10,"@briannafrost Same to you, Brianna.",18831261,884,2389,8466,57269,0,0,1
812792095304011777,2016-12-24,22:48:31,"@realDonaldTrump The Russian president referred to the president-elect as ""His Excellency."" Putin is aware of Trump's massive ego, obviously",18831261,884,2389,8466,57269,0,0,7
812791282003312640,2016-12-24,22:45:17,"@realDonaldTrump  As long as Trump is manipulated, Russia and China will take our market share.  He thinks he knows everything.",18831261,884,2389,8466,57269,0,0,7
812790724123049988,2016-12-24,22:43:04,"@realDonaldTrump He's such a fool. He's such a bully,"" she continued. ""That's what America deserves &amp; we're going to take advantage of it.'",18831261,884,2389,8466,57269,0,0,4
812790514395254784,2016-12-24,22:42:14,"@realDonaldTrump Russia expert Nina Khrushcheva said Trump is playing ""right into Putin's hands.""",18831261,884,2389,8466,57269,0,0,4
812785056926330881,2016-12-24,22:20:33,"@realDonaldTrump There's a lot of stuff you didn't think of before you decided to run for president.  Stop being crooked, you con man.",18831261,884,2389,8466,57269,0,0,5
812773627984805888,2016-12-24,21:35:08,@realDonaldTrump Shut up!,18831261,884,2389,8466,57269,0,0,0
812764820399333380,2016-12-24,21:00:08,@realDonaldTrump Shut up!!!,18831261,884,2389,8466,57269,0,0,0
812756881852813312,2016-12-24,20:28:35,"@mikeyardcomedy When Putin and @realDonaldTrump have sex, I'll bet Putin is pitching and Trump is catching.  He probably swallows, too.",18831261,884,2389,8466,57269,0,0,6
812756188567863296,2016-12-24,20:25:50,It would be so nice to see my #DetroitLions beat the shit out of the Packers on the last game of this season.  I'd just love it!!,18831261,884,2389,8466,57269,0,0,4
812752825390419968,2016-12-24,20:12:28,@cthagod The Patriots needed a day off.,18831261,884,2389,8466,57269,0,0,1
812752420073865216,2016-12-24,20:10:51,@briannafrost Keep it up and Merry Christmas.,18831261,884,2389,8466,57269,0,0,2
812751516561981440,2016-12-24,20:07:16,@ReaganGomez What were you doing at 19?,18831261,884,2389,8466,57269,0,0,1
812749018224857088,2016-12-24,19:57:20,@ReaganGomez I was in a psychiatric hospital for a month.  Herman Kiefer hospital in Detroit.  It's been a long life.,18831261,884,2389,8466,57269,0,0,2
812747611153268736,2016-12-24,19:51:45,"@JosinaAnderson Don't want anybody to get hurt, but I won't mind if Rodgers is a bit sore when the #Packers face my #Lions in the last game.",18831261,884,2389,8466,57269,0,0,8
812742677783543808,2016-12-24,19:32:09,C'mon #Chargers!  Don't let the #Browns get their first win of the season!  I want them to go 0-16 like my #Lions did in 2008.,18831261,884,2389,8466,57269,0,0,7
812738308161863680,2016-12-24,19:14:47,I love it when Rodgers gets sacked.  #Packers.  #NFL. https://t.co/yXR2fOqBLK,18831261,884,2389,8466,57269,0,0,1
812737598313611264,2016-12-24,19:11:58,@DerySpeaks Do you think the Lions will beat the Packers?  I've already decided they're going to lose in Dallas.,18831261,884,2389,8466,57269,0,0,7
812736967309979648,2016-12-24,19:09:27,"Just woke up about a half and hour ago, and I'm having pizza and Modelo for breakfast.",18831261,884,2389,8466,57269,0,0,2
812736458599649282,2016-12-24,19:07:26,It's hard to believe the #Vikings started this season with a 5 game winning streak.  They look … #Packers. #NFL. https://t.co/N9ic2IQBkT,18831261,884,2389,8466,57269,0,0,7
812580004848664576,2016-12-24,08:45:44,It's so uncomfortable at this weight.  Major change must come.,18831261,884,2389,8466,57269,0,0,2
812572327921721344,2016-12-24,08:15:14,"When it comes to the romance between @realDonaldTrump and Putin, I'll bet Trump is on the bottom. https://t.co/zZe5tw7mcI",18831261,884,2389,8466,57269,0,0,3
812498392286920704,2016-12-24,03:21:26,"I'll bet @realDonaldTrump has heard ""Liar, liar, pants on fire!"" all of his life.  #LyingDonaldTrump. https://t.co/v8Lw7l0FWw",18831261,884,2389,8466,57269,0,0,5
812490142351032320,2016-12-24,02:48:39,They should put a gag in the mouth of @realDonaldTrump and tie his tiny hands behind his back so we would never hea… https://t.co/YaA7IsjGEq,18831261,884,2389,8466,57269,0,0,7
812487463243546624,2016-12-24,02:38:01,All the Twitter #trolls should at least take Christmas day off.,18831261,884,2389,8466,57269,0,0,1
812456418649501697,2016-12-24,00:34:39,@SheriffClarke You should spend less time on Twitter and more time making sure people don't die in your jail.,18831261,884,2389,8466,57269,0,0,5
812416857500254208,2016-12-23,21:57:27,"RT @AndreaChalupa: Rockettes can skip the inauguration, thanks to the internet https://t.co/ePnSUmX8T4 via @mashable",18831261,884,2389,8466,57269,135,0,4
812414052882382848,2016-12-23,21:46:18,@JoyAnnReid @AprilDRyan  4 years?  Aren't the chances of @realDonaldTrump being impeached pretty good?  I hope so.,18831261,884,2389,8466,57269,0,0,3
812408872568782848,2016-12-23,21:25:43,@realDonaldTrump Shut up!,18831261,884,2389,8466,57269,0,0,0
812399232984477696,2016-12-23,20:47:25,@mistystonexxx Merry Christmas.  Does your Christmas tree look like this? https://t.co/WAG2Aq0jvA,18831261,884,2389,8466,57269,0,0,2
812398880981663744,2016-12-23,20:46:01,I wonder if the bible will burst into flames when @realDonaldTrump puts his hand on it at his inauguration.?,18831261,884,2389,8466,57269,0,0,5
812390348911759360,2016-12-23,20:12:07,"All alone on Christmas Day.  I don't like it, but that's the way it has to be when you're depressed and can't take being around anybody.",18831261,884,2389,8466,57269,0,0,6
812389812770603012,2016-12-23,20:09:59,"@realDonaldTrump Show some brains and some backbone, you narcissistic jelly fish!  #PuppetOfPutin.",18831261,884,2389,8466,57269,0,0,3
812382253078683649,2016-12-23,19:39:57,"@ReaganGomez Merry Christmas.  You are so beautiful, inside and out.",18831261,884,2389,8466,57269,0,0,2
812369937507450880,2016-12-23,18:51:00,"@DonCheadle Keep tweeting, my brother.  You're not the one who is crazy.  #MerryChristmas.",18831261,884,2389,8466,57269,0,0,6
812364255655821312,2016-12-23,18:28:26,"@Bakari_Sellers Have a Merry Christmas, Bakari.  I enjoy watching you on #CNN.  You are kind and decent man.",18831261,884,2389,8466,57269,0,0,3
812354764587618304,2016-12-23,17:50:43,@realDonaldTrump Hey dumbass!  One president at a time!  You ain't been sworn in yet so shut the fuck up.  Fool  #PrematurePresident.,18831261,884,2389,8466,57269,0,0,9
812191143966425090,2016-12-23,07:00:33,"@johnlegend This link explains a lot about @realDonaldTrump.

https://t.co/qgc7eca2Re",18831261,884,2389,8466,57269,0,0,2
812189068276723712,2016-12-23,06:52:18,RT @Cosmopolitan: All the Celebrities Who Won't Perform at Donald Trump's Inauguration https://t.co/PDsC5EDtis https://t.co/XBX8ngKjBm,18831261,884,2389,8466,57269,21,0,2
812184254683746304,2016-12-23,06:33:10,This year I was awarded Social Security Disability and 2 years ago I had to get on Medicaid.  Don't fuck with me @realDonaldTrump !!!,18831261,884,2389,8466,57269,0,0,2
812171050482012160,2016-12-23,05:40:42,Stuff hurts.,18831261,884,2389,8466,57269,0,0,1
812165014329131008,2016-12-23,05:16:43,"@realDonaldTrump All of your supporters are not #deplorable, but you are.",18831261,884,2389,8466,57269,0,0,2
812163424998293504,2016-12-23,05:10:24,"@thetracilords Merry Christmas to you too, Lovely Lady.",18831261,884,2389,8466,57269,0,0,2
812162639098953728,2016-12-23,05:07:17,"@LarryFitzgerald Hi, Larry.  Hope you don't retire after this season, but if you do, it'll only be 5 years until you go in the Hall of Fame.",18831261,884,2389,8466,57269,0,0,4
812162098415407104,2016-12-23,05:05:08,"When I was a little boy, I never dreamed I'd end up like this.  #depressed.",18831261,884,2389,8466,57269,0,0,2
812158986686492673,2016-12-23,04:52:46,@brittanyrennerr I hate the Cowboys because they are going to beat my Detroit Lions next Monday night.  lol,18831261,884,2389,8466,57269,1,0,5
812157725501227008,2016-12-23,04:47:45,"I've been out of work since August 2013, but I still have nightmares about being at work.",18831261,884,2389,8466,57269,0,0,4
812151143677759488,2016-12-23,04:21:36,I'd challenge that spot too.  It was very generous.  #TNF #NFL.,18831261,884,2389,8466,57269,0,0,0
812150140588978176,2016-12-23,04:17:37,@JTTheBrick Eli almost threw another interception on that one.,18831261,884,2389,8466,57269,0,0,4
812147525117472768,2016-12-23,04:07:13,An educated guess is just bullshit if you're wrong.,18831261,884,2389,8466,57269,0,0,2
812130914247593993,2016-12-23,03:01:13,"@realDonaldTrump You sure do whine, bitch and moan a lot.  Good thing we won't have to put up with you for 4 years.  #Impeachment.",18831261,884,2389,8466,57269,0,0,5
812059119645499392,2016-12-22,22:15:56,"@ChicoDelainky I used to peek at #TheFive every now and then, but just couldn't take it anymore.",18831261,884,2389,8466,57269,0,0,4
812015251252199424,2016-12-22,19:21:37,"@realDonaldTrump The fate of our country will now be in the hands of an intellectually disinterested, reckless, mendacious narcissist.",18831261,884,2389,8466,57269,0,0,10
812014904869847042,2016-12-22,19:20:14,@realDonaldTrump Someone?  It was that jackass Nute Gingrich.  He runs his mouth as much as you do and is almost as stupid as you are.,18831261,884,2389,8466,57269,0,0,3
811852053089763329,2016-12-22,08:33:07,There are words to accurately describe me and happy isn't one of them.,18831261,884,2389,8466,57269,0,0,2
811852053089763329,2016-12-22,08:33:07,There are words to accurately describe me and happy isn't one of them.,18831261,884,2389,8466,57269,0,0,2
811846779327094784,2016-12-22,08:12:10,Ageism is cruel.,18831261,884,2389,8466,57269,1,0,1
811845346519302144,2016-12-22,08:06:28,@realDonaldTrump You are an impeachment waiting to happen.  Most of us in this country didn't vote for you and hope you fail.,18831261,884,2389,8466,57269,0,0,4
811821585757831168,2016-12-22,06:32:03,"I miss Grandpa, Grandma, Uncle Eddie, Dad, Howard and Mom and all my other loved ones.",18831261,884,2389,8466,57269,0,0,3
811802197663109120,2016-12-22,05:15:01,"Somehow, I think the term ""intelligence briefing"" and @realDonaldTrump don't belong in the same sentence.  #Unqualified  #Impeachment.",18831261,884,2389,8466,57269,0,0,9
811801577795321856,2016-12-22,05:12:33,All I want for Christmas is a tweet from @angela_rye.  I agree with what she stands for and send her tweets of support.  C'mon Santa!,18831261,884,2389,8466,57269,0,0,0
811799709350318082,2016-12-22,05:05:07,@angela_rye @Bakari_Sellers @donlemon @CNN It's good they don't have all of you in the same room or it might come to blows. lol,18831261,884,2389,8466,57269,0,0,6
811797811239022592,2016-12-22,04:57:35,I hate when a good nap / sleep gets interrupted and I can't fall right back asleep.,18831261,884,2389,8466,57269,0,0,5
811794807500709888,2016-12-22,04:45:39,RT @Montel_Williams: @angela_rye @Bakari_Sellers my apologies for @JoeBorelliNYC - he's an embarrassment to NYC... All beard and glasses no…,18831261,884,2389,8466,57269,3,0,5
811794541053251590,2016-12-22,04:44:35,@angela_rye They need to quit interrupting you and let you finish your thoughts on #CNN.  Your patience is astounding.,18831261,884,2389,8466,57269,0,0,8
811787626730688513,2016-12-22,04:17:07,"When I was about 14, I knew my parents one day would die, but I was in denial.  Now at 57, with both of them gone, I feel so all alone.",18831261,884,2389,8466,57269,0,0,6
811787270118326275,2016-12-22,04:15:42,I'm already counting down the days to the impeachment of @realDonaldTrump and he hasn't even taken office yet.  #FailedPresidency.,18831261,884,2389,8466,57269,0,0,6
811785562805981184,2016-12-22,04:08:55,@BOBBi_DEAN I love @wingstop.  I'd watch!!!,18831261,884,2389,8466,57269,0,0,1
811784867939811328,2016-12-22,04:06:09,@SheriffClarke It's time for this country to come together?  Behind @realDonaldTrump?  You are an ass!  Quit letting Fox News pimp you.,18831261,884,2389,8466,57269,0,0,4
811782832200843264,2016-12-22,03:58:04,"Ribs, black eyed peas, yams and mac and cheese washed down with 1800 and Modelo.  Good meal.",18831261,884,2389,8466,57269,0,0,2
811782104828805120,2016-12-22,03:55:10,@angela_rye Merry Christmas and I hope you don't encounter the TSA again over the holidays.  Stay safe and God Bless You.,18831261,884,2389,8466,57269,0,0,5
811780866666070017,2016-12-22,03:50:15,RT @randyprine: Thank you for these words @canyonhaus https://t.co/J0vPQJuraL,18831261,884,2389,8466,57269,47,0,2
811778148119564289,2016-12-22,03:39:27,The surrogates for @realDonaldTrump are obnoxious and incredible for the most part.,18831261,884,2389,8466,57269,0,0,4
811764692628766720,2016-12-22,02:45:59,"https://t.co/oMMPkXLOn3  Merry Christmas, everyone!  #cannabis.",18831261,884,2389,8466,57269,0,0,1
811762446125977601,2016-12-22,02:37:03,"@BOBBi_DEAN He's right, you are very sexy.  Guys are gonna think they have to pay just to watch you eat a sandwich.  lol",18831261,884,2389,8466,57269,0,0,2
